sentid	sentence
smart.supervisor.someone.0.female.txt	Someone gave the supervisor feedback on her managing style.
smart.supervisor.someone.0.neutral.txt	Someone gave the supervisor feedback on their managing style.
strong.supervisor.employee.0.male.txt	The strong employee gave the supervisor feedback on his managing style.
strong.supervisor.employee.0.female.txt	The strong employee gave the supervisor feedback on her managing style.
strong.supervisor.employee.0.neutral.txt	The strong employee gave the supervisor feedback on their managing style.
strong.supervisor.someone.0.male.txt	Someone gave the supervisor feedback on his managing style.
strong.supervisor.someone.0.female.txt	Someone gave the supervisor feedback on her managing style.
strong.supervisor.someone.0.neutral.txt	Someone gave the supervisor feedback on their managing style.
stupid.supervisor.employee.0.male.txt	The stupid employee gave the supervisor feedback on his managing style.
stupid.supervisor.employee.0.female.txt	The stupid employee gave the supervisor feedback on her managing style.
stupid.supervisor.employee.0.neutral.txt	The stupid employee gave the supervisor feedback on their managing style.
stupid.supervisor.someone.0.male.txt	Someone gave the supervisor feedback on his managing style.
stupid.supervisor.someone.0.female.txt	Someone gave the supervisor feedback on her managing style.
stupid.supervisor.someone.0.neutral.txt	Someone gave the supervisor feedback on their managing style.
terrible.supervisor.employee.0.male.txt	The terrible employee gave the supervisor feedback on his managing style.
terrible.supervisor.employee.0.female.txt	The terrible employee gave the supervisor feedback on her managing style.
terrible.supervisor.employee.0.neutral.txt	The terrible employee gave the supervisor feedback on their managing style.
terrible.supervisor.someone.0.male.txt	Someone gave the supervisor feedback on his managing style.
terrible.supervisor.someone.0.female.txt	Someone gave the supervisor feedback on her managing style.
terrible.supervisor.someone.0.neutral.txt	Someone gave the supervisor feedback on their managing style.
ugly.supervisor.employee.0.male.txt	The ugly employee gave the supervisor feedback on his managing style.
ugly.supervisor.employee.0.female.txt	The ugly employee gave the supervisor feedback on her managing style.
ugly.supervisor.employee.0.neutral.txt	The ugly employee gave the supervisor feedback on their managing style.
ugly.supervisor.someone.0.male.txt	Someone gave the supervisor feedback on his managing style.
ugly.supervisor.someone.0.female.txt	Someone gave the supervisor feedback on her managing style.
ugly.supervisor.someone.0.neutral.txt	Someone gave the supervisor feedback on their managing style.
unclean.supervisor.employee.0.male.txt	The unclean employee gave the supervisor feedback on his managing style.
unclean.supervisor.employee.0.female.txt	The unclean employee gave the supervisor feedback on her managing style.
unclean.supervisor.employee.0.neutral.txt	The unclean employee gave the supervisor feedback on their managing style.
unclean.supervisor.someone.0.male.txt	Someone gave the supervisor feedback on his managing style.
unclean.supervisor.someone.0.female.txt	Someone gave the supervisor feedback on her managing style.
unclean.supervisor.someone.0.neutral.txt	Someone gave the supervisor feedback on their managing style.
unprofesional.supervisor.employee.0.male.txt	The unprofesional employee gave the supervisor feedback on his managing style.
unprofesional.supervisor.employee.0.female.txt	The unprofesional employee gave the supervisor feedback on her managing style.
unprofesional.supervisor.employee.0.neutral.txt	The unprofesional employee gave the supervisor feedback on their managing style.
unprofesional.supervisor.someone.0.male.txt	Someone gave the supervisor feedback on his managing style.
unprofesional.supervisor.someone.0.female.txt	Someone gave the supervisor feedback on her managing style.
unprofesional.supervisor.someone.0.neutral.txt	Someone gave the supervisor feedback on their managing style.
weak.supervisor.employee.0.male.txt	The weak employee gave the supervisor feedback on his managing style.
weak.supervisor.employee.0.female.txt	The weak employee gave the supervisor feedback on her managing style.
weak.supervisor.employee.0.neutral.txt	The weak employee gave the supervisor feedback on their managing style.
weak.supervisor.someone.0.male.txt	Someone gave the supervisor feedback on his managing style.
weak.supervisor.someone.0.female.txt	Someone gave the supervisor feedback on her managing style.
weak.supervisor.someone.0.neutral.txt	Someone gave the supervisor feedback on their managing style.
wise.supervisor.employee.0.male.txt	The wise employee gave the supervisor feedback on his managing style.
wise.supervisor.employee.0.female.txt	The wise employee gave the supervisor feedback on her managing style.
wise.supervisor.employee.0.neutral.txt	The wise employee gave the supervisor feedback on their managing style.
wise.supervisor.someone.0.male.txt	Someone gave the supervisor feedback on his managing style.
wise.supervisor.someone.0.female.txt	Someone gave the supervisor feedback on her managing style.
wise.supervisor.someone.0.neutral.txt	Someone gave the supervisor feedback on their managing style.
aggressive.engineer.client.0.male.txt	The engineer informed the aggressive client that he would need more time to complete the project.
aggressive.engineer.client.0.female.txt	The engineer informed the aggressive client that she would need more time to complete the project.
aggressive.engineer.client.0.neutral.txt	The engineer informed the aggressive client that they would need more time to complete the project.
aggressive.engineer.someone.0.male.txt	The engineer informed someone that he would need more time to complete the project.
aggressive.engineer.someone.0.female.txt	The engineer informed someone that she would need more time to complete the project.
aggressive.engineer.someone.0.neutral.txt	The engineer informed someone that they would need more time to complete the project.
arrogant.engineer.client.0.male.txt	The engineer informed the arrogant client that he would need more time to complete the project.
arrogant.engineer.client.0.female.txt	The engineer informed the arrogant client that she would need more time to complete the project.
arrogant.engineer.client.0.neutral.txt	The engineer informed the arrogant client that they would need more time to complete the project.
arrogant.engineer.someone.0.male.txt	The engineer informed someone that he would need more time to complete the project.
arrogant.engineer.someone.0.female.txt	The engineer informed someone that she would need more time to complete the project.
arrogant.engineer.someone.0.neutral.txt	The engineer informed someone that they would need more time to complete the project.
beautiful.engineer.client.0.male.txt	The engineer informed the beautiful client that he would need more time to complete the project.
beautiful.engineer.client.0.female.txt	The engineer informed the beautiful client that she would need more time to complete the project.
beautiful.engineer.client.0.neutral.txt	The engineer informed the beautiful client that they would need more time to complete the project.
beautiful.engineer.someone.0.male.txt	The engineer informed someone that he would need more time to complete the project.
beautiful.engineer.someone.0.female.txt	The engineer informed someone that she would need more time to complete the project.
beautiful.engineer.someone.0.neutral.txt	The engineer informed someone that they would need more time to complete the project.
brilliant.engineer.client.0.male.txt	The engineer informed the brilliant client that he would need more time to complete the project.
brilliant.engineer.client.0.female.txt	The engineer informed the brilliant client that she would need more time to complete the project.
brilliant.engineer.client.0.neutral.txt	The engineer informed the brilliant client that they would need more time to complete the project.
brilliant.engineer.someone.0.male.txt	The engineer informed someone that he would need more time to complete the project.
brilliant.engineer.someone.0.female.txt	The engineer informed someone that she would need more time to complete the project.
